"","wac$w_geocode","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05"
"895","53053071409",521,73,346,102,134,77,310,0,0,0,14,0,0,63,0,0,29,3,4,0,6,0,99,4,13,6,280,449,18,8,26,5,15,488,33,34,95,177,142,328,193,0,0,0,0,0,0,0,0,0,0
"896","53053071410",2936,342,1725,869,671,1002,1263,2,0,19,39,14,4,230,14,0,20,23,12,1,7,2256,93,12,142,48,0,2592,130,28,96,13,77,2794,142,224,655,827,888,849,2087,0,0,0,0,0,0,0,0,0,0
"897","53053071411",947,283,467,197,226,569,152,5,0,0,117,21,0,591,2,0,12,7,1,0,2,1,38,0,119,31,0,764,59,14,62,12,36,854,93,94,237,224,109,442,505,0,0,0,0,0,0,0,0,0,0
"898","53053071503",2048,572,991,485,605,689,754,0,0,22,37,240,12,466,519,63,64,4,18,0,1,10,132,6,375,79,0,1702,128,16,109,15,78,1880,168,209,531,452,284,1123,925,0,0,0,0,0,0,0,0,0,0
"899","53053071504",2911,459,1628,824,641,988,1282,0,0,26,16,8,0,150,0,0,17,13,20,1,52,2212,179,55,149,13,0,2506,133,29,140,14,89,2742,169,191,584,777,900,1012,1899,0,0,0,0,0,0,0,0,0,0
"900","53053071505",411,122,209,80,172,180,59,0,0,0,9,13,2,131,0,0,17,10,29,0,7,0,61,7,125,0,0,330,29,4,27,3,18,380,31,51,80,88,70,196,215,0,0,0,0,0,0,0,0,0,0
"901","53053071506",97,22,48,27,43,38,16,0,0,0,8,0,1,0,0,0,0,6,3,0,3,0,28,35,0,13,0,76,8,1,6,2,4,89,8,11,25,27,12,63,34,0,0,0,0,0,0,0,0,0,0
"902","53053071601",1555,365,746,444,612,648,295,0,0,0,138,88,14,413,0,0,12,30,37,0,48,0,595,2,119,59,0,1054,127,13,292,17,52,1395,160,176,407,371,236,616,939,0,0,0,0,0,0,0,0,0,0
"903","53053071602",1901,390,1003,508,486,908,507,0,0,0,298,78,216,132,52,10,0,53,21,2,763,3,163,4,25,81,0,1505,159,21,127,27,62,1731,170,236,500,491,284,1391,510,0,0,0,0,0,0,0,0,0,0
"904","53053071703",542,121,296,125,160,251,131,0,0,0,14,0,0,20,0,0,0,70,1,0,4,0,271,0,154,8,0,353,86,6,56,7,34,488,54,49,111,148,113,173,369,0,0,0,0,0,0,0,0,0,0
"905","53053071704",729,138,436,155,104,238,387,0,0,0,188,211,21,10,113,0,0,22,3,0,93,0,43,0,13,12,0,596,50,15,38,15,15,673,56,106,217,177,91,540,189,0,0,0,0,0,0,0,0,0,0
"906","53053071705",832,257,424,151,334,306,192,0,0,0,142,0,15,164,0,0,35,12,76,0,61,6,49,0,190,82,0,670,70,5,51,9,27,769,63,89,190,168,128,398,434,0,0,0,0,0,0,0,0,0,0
"907","53053071706",1078,242,641,195,174,372,532,0,0,0,194,113,342,86,103,0,0,5,0,0,5,44,29,46,55,56,0,856,81,13,71,15,42,1011,67,90,276,306,164,770,308,0,0,0,0,0,0,0,0,0,0
"908","53053071707",626,201,306,119,200,251,175,0,0,0,58,11,1,160,0,4,19,43,23,0,10,2,90,0,184,21,0,488,41,5,50,9,33,559,67,61,148,121,95,272,354,0,0,0,0,0,0,0,0,0,0
"909","53053071803",2384,527,1198,659,532,1129,723,0,0,0,102,78,29,837,0,9,51,66,150,15,8,517,120,0,197,205,0,1887,147,23,213,24,90,2216,168,238,531,596,492,1069,1315,0,0,0,0,0,0,0,0,0,0
"910","53053071805",1690,359,974,357,309,483,898,0,0,24,116,11,16,60,4,18,12,37,48,0,22,0,1107,0,146,69,0,1180,164,13,253,15,65,1545,145,149,304,490,388,584,1106,0,0,0,0,0,0,0,0,0,0
"911","53053071806",953,228,452,273,467,277,209,0,0,0,57,18,14,153,14,0,18,11,8,0,8,0,105,0,195,352,0,657,96,10,136,9,45,852,101,118,241,219,147,528,425,0,0,0,0,0,0,0,0,0,0
"912","53053071807",7081,1531,3952,1598,1477,2674,2930,0,0,0,429,492,779,653,1630,2,78,84,232,23,204,0,1255,408,473,339,0,5075,885,70,683,86,282,6562,519,672,1708,1863,1307,4080,3001,0,0,0,0,0,0,0,0,0,0
"913","53053071808",992,243,554,195,401,370,221,0,0,0,10,1,14,82,0,45,16,29,6,0,149,9,81,334,134,8,74,582,60,15,279,10,46,906,86,129,181,250,189,482,510,0,0,0,0,0,0,0,0,0,0
"914","53053071901",5943,1641,3021,1281,1871,2096,1976,0,0,0,31,47,13,1173,0,57,353,69,199,0,99,1751,720,56,1006,74,295,4685,488,63,427,45,235,5432,511,457,1094,1416,1335,2071,3872,0,0,0,0,0,0,0,0,0,0
"915","53053071902",879,171,467,241,278,331,270,9,0,38,32,0,13,58,5,68,11,152,35,4,25,88,195,104,15,27,0,745,51,17,32,7,27,794,85,95,183,248,182,348,531,0,0,0,0,0,0,0,0,0,0
"916","53053072000",574,221,260,93,268,251,55,3,0,0,8,4,0,80,60,0,7,1,0,0,38,0,41,5,310,17,0,404,62,10,56,9,33,509,65,58,113,123,59,288,286,0,0,0,0,0,0,0,0,0,0
"917","53053072105",2001,216,1060,725,179,830,992,0,0,0,14,0,15,0,1,0,0,2,6,0,40,0,1827,51,1,44,0,1183,346,23,331,21,97,1871,130,167,409,609,600,831,1170,0,0,0,0,0,0,0,0,0,0
"918","53053072106",1014,340,503,171,403,450,161,0,0,0,12,0,4,223,5,9,15,54,38,0,13,2,357,6,183,91,2,748,100,11,80,23,52,914,100,83,195,231,165,316,698,0,0,0,0,0,0,0,0,0,0
"919","53053072107",1280,167,646,467,382,409,489,0,0,0,27,0,1,25,0,1,1,6,0,0,17,1111,37,3,46,5,0,1070,86,4,69,7,44,1209,71,77,219,365,452,487,793,0,0,0,0,0,0,0,0,0,0
"920","53053072108",1018,65,551,402,44,211,763,0,0,0,96,0,1,7,2,0,0,1,25,0,9,16,847,0,6,1,7,663,166,20,111,11,47,964,54,21,101,384,447,494,524,0,0,0,0,0,0,0,0,0,0
"921","53053072109",638,98,371,169,155,194,289,0,0,0,69,0,5,3,13,10,2,7,23,0,8,340,29,0,78,7,44,564,20,7,28,0,19,611,27,46,142,171,181,247,391,0,0,0,0,0,0,0,0,0,0
"922","53053072111",43,8,23,12,25,14,4,0,0,0,19,0,0,6,0,0,0,0,0,0,0,0,6,0,2,10,0,37,1,0,2,1,2,40,3,5,8,9,13,23,20,0,0,0,0,0,0,0,0,0,0
"923","53053072112",97,18,54,25,36,32,29,0,0,0,7,0,0,30,0,0,0,8,24,0,1,0,25,0,0,2,0,63,9,3,17,2,3,92,5,8,22,19,30,51,46,0,0,0,0,0,0,0,0,0,0
"924","53053072305",1085,279,563,243,274,409,402,0,0,0,27,4,10,13,0,0,150,201,101,0,62,3,127,144,116,73,54,935,46,10,48,11,35,1018,67,87,202,309,208,397,688,0,0,0,0,0,0,0,0,0,0
"925","53053072307",181,43,100,38,76,64,41,0,0,0,33,0,1,9,0,0,7,27,6,0,12,6,60,3,0,17,0,140,18,2,10,1,10,158,23,11,44,43,40,76,105,0,0,0,0,0,0,0,0,0,0
"926","53053072308",702,145,361,196,185,259,258,0,0,0,17,0,13,2,0,1,12,11,4,0,18,201,235,138,12,38,0,562,51,6,59,3,21,677,25,48,132,192,185,296,406,0,0,0,0,0,0,0,0,0,0
"927","53053072309",203,54,98,51,70,97,36,0,0,0,10,0,0,8,0,5,1,21,6,0,39,0,78,2,25,8,0,147,20,2,21,2,11,177,26,21,39,56,33,89,114,0,0,0,0,0,0,0,0,0,0
"928","53053072310",1618,443,786,389,510,571,537,0,0,0,13,34,5,336,0,0,41,30,36,0,31,759,86,0,163,84,0,1375,75,11,90,3,64,1520,98,82,295,428,370,545,1073,0,0,0,0,0,0,0,0,0,0
"929","53053072311",2352,667,1243,442,747,754,851,0,0,0,278,20,62,144,31,93,86,68,117,7,115,79,310,183,304,137,318,1946,157,20,120,13,96,2191,161,186,461,554,484,1125,1227,0,0,0,0,0,0,0,0,0,0
"930","53053072312",764,215,408,141,168,341,255,0,0,0,20,0,2,320,1,4,46,27,6,0,3,0,301,0,25,9,0,596,64,3,63,4,34,718,46,64,141,207,137,262,502,0,0,0,0,0,0,0,0,0,0
"931","53053072313",374,99,195,80,69,178,127,0,0,0,70,0,0,24,0,4,4,0,36,0,3,1,199,0,27,6,0,310,24,4,16,3,17,333,41,30,67,82,96,124,250,0,0,0,0,0,0,0,0,0,0
"932","53053072405",157,34,77,46,45,59,53,0,0,0,34,0,15,7,0,7,0,1,19,0,48,0,18,1,0,7,0,144,7,1,2,0,3,152,5,9,39,47,28,71,86,0,0,0,0,0,0,0,0,0,0
"933","53053072406",804,228,416,160,216,250,338,9,0,0,173,9,51,10,0,107,37,47,36,0,49,38,133,22,20,63,0,732,20,13,19,2,18,756,48,58,148,193,177,365,439,0,0,0,0,0,0,0,0,0,0
"934","53053072407",1701,483,890,328,513,707,481,0,0,0,106,37,95,100,2,0,145,45,131,0,188,14,531,33,181,91,2,1496,47,21,71,3,63,1605,96,126,336,392,364,704,997,0,0,0,0,0,0,0,0,0,0
"935","53053072408",3497,1076,1726,695,1063,1356,1078,0,0,0,179,31,73,762,75,65,78,29,116,0,45,96,945,68,590,179,166,2971,172,36,198,11,109,3253,244,240,685,841,655,1386,2111,0,0,0,0,0,0,0,0,0,0
"936","53053072409",144,25,81,38,46,42,56,19,0,6,12,0,23,10,0,1,3,0,5,0,1,34,16,0,11,3,0,136,0,0,7,0,1,134,10,10,26,40,43,66,78,0,0,0,0,0,0,0,0,0,0
"937","53053072410",201,45,112,44,38,96,67,1,0,2,31,0,4,21,3,6,1,0,22,0,78,0,9,0,19,4,0,155,16,2,18,1,9,186,15,21,50,47,38,126,75,0,0,0,0,0,0,0,0,0,0
"938","53053072503",267,57,142,68,79,121,67,0,0,0,47,0,0,73,0,6,1,1,32,0,15,0,34,0,47,11,0,235,9,5,5,3,10,256,11,27,62,69,52,113,154,0,0,0,0,0,0,0,0,0,0
"939","53053072504",818,108,488,222,112,241,465,0,2,0,80,13,49,30,3,33,8,38,37,1,29,0,11,1,54,27,402,686,70,9,27,5,21,763,55,54,190,245,221,438,380,0,0,0,0,0,0,0,0,0,0
"940","53053072505",3893,723,2146,1024,893,1224,1776,3,0,133,145,230,107,391,0,1,45,4,216,6,824,1109,128,88,199,264,0,3487,88,27,193,11,87,3691,202,257,749,1055,1109,1449,2444,0,0,0,0,0,0,0,0,0,0
"941","53053072506",308,91,152,65,82,109,117,0,0,0,21,0,14,205,4,1,2,0,22,0,8,4,16,0,0,11,0,269,8,1,14,2,14,291,17,24,66,68,59,150,158,0,0,0,0,0,0,0,0,0,0
"942","53053072507",2030,531,1024,475,644,770,616,0,0,0,43,17,99,201,0,50,103,48,215,0,206,50,272,36,447,151,92,1828,48,22,71,6,55,1913,117,160,414,510,415,815,1215,0,0,0,0,0,0,0,0,0,0
"943","53053072601",300,68,165,67,104,133,63,16,0,0,49,3,12,117,0,0,1,9,9,0,5,0,54,0,9,16,0,275,4,4,9,2,6,287,13,32,76,73,51,118,182,0,0,0,0,0,0,0,0,0,0
"944","53053072602",461,97,232,132,180,152,129,12,0,0,58,17,0,60,47,7,8,7,7,1,3,0,81,10,93,21,29,414,14,5,15,4,9,441,20,44,101,130,89,215,246,0,0,0,0,0,0,0,0,0,0
"945","53053072603",246,47,134,65,81,91,74,1,0,0,15,5,10,19,1,2,2,17,17,0,39,2,13,30,25,2,46,218,12,2,10,1,3,231,15,18,60,67,54,126,120,0,0,0,0,0,0,0,0,0,0
"946","53053072800",3356,712,1988,656,549,793,2014,0,77,0,11,401,22,134,201,0,1289,469,21,0,62,7,75,82,389,73,43,2689,221,30,272,20,124,3109,247,214,570,834,1026,1653,1703,0,0,0,0,0,0,0,0,0,0
"947","53053072901",731,147,372,212,150,250,331,0,0,0,50,22,36,171,12,0,31,0,73,0,38,102,6,0,158,32,0,559,40,9,88,10,25,686,45,64,147,217,156,393,338,0,0,0,0,0,0,0,0,0,0
"948","53053072903",884,116,511,257,111,265,508,0,0,0,9,0,6,12,2,2,32,49,72,0,242,49,49,2,33,35,290,670,86,16,76,5,31,827,57,70,195,274,229,478,406,0,0,0,0,0,0,0,0,0,0
"949","53053072905",182,58,84,40,31,117,34,0,0,0,2,0,0,19,0,0,22,0,6,0,19,0,6,0,106,2,0,108,11,6,42,5,10,168,14,18,36,32,38,67,115,0,0,0,0,0,0,0,0,0,0
"950","53053072906",413,59,230,124,53,219,141,0,0,0,3,0,0,11,11,0,0,1,5,0,81,31,260,0,1,9,0,300,34,4,45,13,17,381,32,40,98,116,100,226,187,0,0,0,0,0,0,0,0,0,0
"951","53053072907",814,60,529,225,68,117,629,0,0,0,5,0,5,64,0,0,7,0,593,0,108,2,20,0,3,7,0,565,135,7,60,20,27,750,64,79,207,263,205,657,157,0,0,0,0,0,0,0,0,0,0
"952","53053073001",404,103,203,98,123,177,104,67,0,0,63,21,9,4,8,3,0,8,14,1,5,0,110,0,31,25,35,351,17,10,16,3,7,371,33,48,88,112,53,198,206,0,0,0,0,0,0,0,0,0,0
"953","53053073005",207,45,116,46,47,81,79,21,0,19,76,3,5,22,25,0,0,6,2,0,5,0,18,3,0,2,0,178,6,8,9,0,6,197,10,17,60,56,29,154,53,0,0,0,0,0,0,0,0,0,0
"954","53053073006",412,91,231,90,112,176,124,164,0,0,35,0,1,49,0,5,1,7,4,50,22,2,21,0,20,31,0,367,4,7,16,8,10,357,55,51,116,100,54,241,171,0,0,0,0,0,0,0,0,0,0
"955","53053073108",1819,254,1010,555,226,257,1336,6,0,0,64,1271,41,191,16,0,5,5,28,0,40,19,43,0,85,5,0,1485,103,18,159,10,44,1719,100,131,391,533,510,1252,567,0,0,0,0,0,0,0,0,0,0
"956","53053073110",364,70,226,68,37,96,231,4,0,0,44,180,15,0,1,8,2,36,1,0,41,0,27,4,0,1,0,332,7,5,11,2,7,347,17,41,88,108,57,277,87,0,0,0,0,0,0,0,0,0,0
"957","53053073111",789,172,489,128,146,292,351,0,0,21,30,11,44,46,23,0,32,15,39,0,344,24,109,4,2,45,0,688,29,10,30,7,25,735,54,80,217,192,128,504,285,0,0,0,0,0,0,0,0,0,0
"958","53053073113",505,150,260,95,151,165,189,4,63,0,102,1,34,29,10,2,26,0,36,0,13,2,117,23,33,9,1,446,23,3,17,4,12,467,38,35,120,108,92,281,224,0,0,0,0,0,0,0,0,0,0
"959","53053073114",242,46,151,45,58,82,102,0,0,4,112,13,3,0,20,7,0,0,1,0,26,11,25,0,12,8,0,206,10,1,17,3,5,217,25,30,56,60,50,150,92,0,0,0,0,0,0,0,0,0,0
"960","53053073115",94,20,52,22,33,33,28,0,0,0,18,0,1,9,15,0,0,0,0,0,18,0,29,0,0,4,0,79,4,2,2,3,4,88,6,5,26,22,21,56,38,0,0,0,0,0,0,0,0,0,0
"961","53053073116",131,51,51,29,58,62,11,3,0,5,3,5,3,12,7,10,0,4,8,0,2,0,33,1,33,2,0,114,2,2,9,0,4,122,9,8,26,30,16,52,79,0,0,0,0,0,0,0,0,0,0
"962","53053073117",135,29,62,44,61,33,41,3,0,0,30,0,5,9,0,0,8,0,11,0,0,5,24,4,24,12,0,122,0,3,5,0,5,125,10,15,32,31,28,61,74,0,0,0,0,0,0,0,0,0,0
"963","53053073118",300,54,195,51,48,65,187,0,0,0,114,0,17,3,1,0,0,3,18,0,0,1,20,1,0,1,121,273,10,3,4,1,9,268,32,29,70,83,64,216,84,0,0,0,0,0,0,0,0,0,0
"964","53053073119",176,40,94,42,52,72,52,19,0,19,20,13,29,16,12,0,1,0,2,0,15,0,14,0,13,3,0,161,2,2,5,1,5,159,17,20,51,45,20,97,79,0,0,0,0,0,0,0,0,0,0
"965","53053073120",713,226,344,143,202,295,216,0,0,0,137,68,12,60,0,66,25,11,27,0,42,5,82,0,109,69,0,615,25,4,40,6,23,660,53,69,144,159,115,355,358,0,0,0,0,0,0,0,0,0,0
"966","53053073121",1979,792,864,323,665,989,325,0,0,0,24,0,71,1045,0,0,50,6,15,0,40,0,111,0,502,115,0,1603,119,20,138,15,84,1797,182,146,375,417,249,778,1201,0,0,0,0,0,0,0,0,0,0
"967","53053073122",770,338,329,103,278,304,188,0,0,0,94,30,28,70,7,2,8,1,18,0,6,1,56,40,370,39,0,641,44,9,33,4,39,707,63,56,132,145,99,363,407,0,0,0,0,0,0,0,0,0,0
"968","53053073123",592,168,340,84,149,194,249,0,0,0,39,0,86,37,7,1,0,10,7,0,95,0,236,2,70,2,0,486,48,4,36,4,14,556,36,49,127,158,90,241,351,0,0,0,0,0,0,0,0,0,0
"969","53053073124",551,196,264,91,226,187,138,0,0,0,9,61,1,193,4,0,1,5,1,0,26,0,56,30,138,26,0,484,20,4,30,0,13,504,47,48,105,129,73,283,268,0,0,0,0,0,0,0,0,0,0
"970","53053073125",346,95,179,72,103,124,119,0,0,0,161,0,4,2,6,0,7,6,8,0,29,0,77,20,12,14,0,292,17,4,14,4,15,313,33,39,67,78,67,183,163,0,0,0,0,0,0,0,0,0,0
"971","53053073126",280,103,143,34,71,134,75,0,0,0,33,0,3,189,1,0,0,0,1,0,7,0,27,7,0,12,0,226,14,4,26,2,8,260,20,20,67,61,29,130,150,0,0,0,0,0,0,0,0,0,0
"972","53053073200",1110,256,574,280,374,468,268,10,4,9,43,0,9,127,14,27,5,10,129,0,76,310,58,36,180,23,40,1057,12,8,14,2,17,1070,40,87,297,269,201,418,692,0,0,0,0,0,0,0,0,0,0
"973","53053073301",14572,3196,8570,2806,2179,5156,7237,6,0,0,2678,2083,1772,2550,2290,60,44,179,157,8,669,1265,223,1,358,229,0,12330,673,174,842,98,455,13476,1096,1282,3532,3927,2635,9221,5351,0,0,0,0,0,0,0,0,0,0
"974","53053073302",858,210,467,181,192,270,396,0,0,0,7,12,102,324,0,1,63,30,14,0,5,0,78,0,92,25,105,784,21,10,17,2,24,812,46,65,182,251,150,452,406,0,0,0,0,0,0,0,0,0,0
"975","53053073404",1772,468,864,440,539,591,642,2,0,0,40,8,7,210,0,8,20,8,29,0,64,4,573,175,280,31,313,1463,113,21,99,8,68,1666,106,128,370,459,347,741,1031,0,0,0,0,0,0,0,0,0,0
"976","53053073405",3000,442,1887,671,320,908,1772,0,0,0,60,12,4,4,0,0,7,19,10,0,0,0,2816,0,67,1,0,2431,156,22,264,21,106,2810,190,183,549,970,856,616,2384,0,0,0,0,0,0,0,0,0,0
"977","53053073406",2777,666,1617,494,607,1092,1078,0,0,0,570,241,103,186,65,16,298,30,98,19,198,213,355,96,224,63,2,2391,139,24,118,22,83,2606,171,208,626,738,539,1419,1358,0,0,0,0,0,0,0,0,0,0
"978","53053073407",6423,1240,3610,1573,1518,2065,2840,0,0,0,76,82,16,1476,47,4,79,55,83,0,9,3265,280,21,747,183,0,5728,198,46,261,22,168,6089,334,382,1278,1746,1777,2259,4164,0,0,0,0,0,0,0,0,0,0
"979","53053073408",562,142,289,131,149,184,229,1,0,0,54,0,8,306,0,0,0,3,69,0,37,0,75,0,1,8,0,492,25,6,17,1,21,515,47,41,132,159,88,302,260,0,0,0,0,0,0,0,0,0,0
"980","53053073500",910,237,494,179,247,324,339,0,0,8,335,28,30,108,35,1,4,5,69,0,137,0,52,9,17,59,13,802,26,8,39,6,29,832,78,92,225,211,145,549,361,0,0,0,0,0,0,0,0,0,0
"981","53053940001",148,21,102,25,24,65,59,0,0,0,17,0,10,8,26,0,4,4,11,0,20,0,10,1,20,15,2,121,13,4,6,0,4,143,5,16,33,47,31,90,58,0,0,0,0,0,0,0,0,0,0
"982","53053940002",13900,2830,8115,2955,2117,4848,6935,0,0,0,909,773,2445,1791,1107,830,99,187,313,194,837,782,125,1873,786,628,221,10715,889,365,1261,127,543,12766,1134,1344,3194,3705,2827,8867,5033,0,0,0,0,0,0,0,0,0,0
"983","53053940003",2742,396,1719,627,395,896,1451,0,0,0,170,113,619,159,491,0,12,29,7,21,417,611,62,0,17,5,9,2261,164,36,167,38,76,2441,301,276,675,754,641,1650,1092,0,0,0,0,0,0,0,0,0,0
"984","53053940004",1146,156,669,321,176,365,605,16,0,0,390,8,100,132,8,0,8,7,24,0,58,250,63,0,16,44,22,930,43,66,54,5,48,1060,86,107,298,349,236,678,468,0,0,0,0,0,0,0,0,0,0
"985","53053940005",595,121,329,145,93,197,305,0,0,0,56,177,108,110,9,2,4,0,1,30,6,0,41,4,0,47,0,495,27,7,33,9,24,545,50,54,159,149,112,397,198,0,0,0,0,0,0,0,0,0,0
"986","53053940006",212,34,128,50,88,81,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,209,0,0,0,0,109,18,4,73,2,6,182,30,36,37,63,42,39,173,0,0,0,0,0,0,0,0,0,0
"987","53053940007",979,148,573,258,117,236,626,0,0,0,27,11,16,6,0,0,17,18,43,0,39,0,281,22,0,9,490,415,39,392,51,8,74,831,148,96,232,299,204,424,555,0,0,0,0,0,0,0,0,0,0
"988","53053940008",250,44,129,77,65,87,98,0,0,0,26,4,25,1,0,5,0,13,44,0,7,0,48,50,10,7,10,210,9,1,18,4,8,230,20,13,47,69,77,115,135,0,0,0,0,0,0,0,0,0,0
"989","53053940009",1164,178,727,259,172,347,645,8,0,0,305,277,77,24,220,0,6,17,29,0,58,1,115,6,0,21,0,970,81,8,73,12,20,1054,110,149,292,325,220,778,386,0,0,0,0,0,0,0,0,0,0
"990","53053940010",5621,1338,3319,964,601,2032,2988,18,0,29,348,538,726,243,2227,632,0,24,50,42,162,0,47,10,13,512,0,4701,311,56,300,66,187,5177,444,532,1256,1497,998,3885,1736,0,0,0,0,0,0,0,0,0,0
"991","53053940011",223,30,127,66,50,48,125,0,0,0,8,3,14,0,0,0,2,1,5,0,34,42,110,0,0,4,0,181,6,1,28,1,6,203,20,12,39,52,90,92,131,0,0,0,0,0,0,0,0,0,0
"992","53055960100",1630,299,814,517,537,672,421,29,0,69,205,58,23,219,17,29,20,42,50,1,85,127,140,42,381,72,21,1523,19,18,31,4,35,1546,84,156,414,447,314,751,879,0,0,0,0,0,0,0,0,0,0
"993","53055960300",625,86,355,184,152,218,255,15,8,5,169,7,24,23,6,14,3,0,18,1,20,2,19,35,177,69,10,598,4,6,3,0,14,582,43,66,145,194,134,378,247,0,0,0,0,0,0,0,0,0,0
"994","53055960400",2074,357,1035,682,631,683,760,24,0,0,119,53,13,291,39,48,61,87,41,19,63,200,200,125,320,64,307,1971,14,16,45,2,26,1981,93,152,515,577,473,897,1177,0,0,0,0,0,0,0,0,0,0
"995","53055960500",615,101,285,229,205,250,160,6,0,9,68,34,15,94,15,8,3,27,12,0,40,101,53,14,63,43,10,578,4,14,12,0,7,590,25,47,153,179,135,280,335,0,0,0,0,0,0,0,0,0,0
"996","53057940200",64,9,40,15,18,29,17,0,0,0,8,0,1,9,0,2,1,13,2,0,0,2,8,6,2,10,0,57,0,1,5,0,1,59,5,9,16,20,10,32,32,0,0,0,0,0,0,0,0,0,0
"997","53057940300",313,84,147,82,128,111,74,0,0,0,91,2,8,48,46,3,0,20,2,0,13,0,16,11,38,15,0,292,3,2,8,0,8,293,20,31,99,67,32,188,125,0,0,0,0,0,0,0,0,0,0
"998","53057940400",1268,209,698,361,282,291,695,0,0,0,243,4,7,0,168,10,0,13,22,0,39,405,19,95,21,34,188,1182,29,14,15,4,24,1153,115,102,301,353,303,734,534,0,0,0,0,0,0,0,0,0,0
"999","53057940500",1416,296,734,386,336,572,508,0,0,0,35,2,1,54,0,0,44,32,54,0,30,0,903,24,139,39,59,1252,35,22,60,5,42,1323,93,98,289,389,344,376,1040,0,0,0,0,0,0,0,0,0,0
"1000","53057940600",2871,736,1467,668,708,1077,1086,32,0,0,112,707,80,456,24,22,60,37,167,2,78,212,139,46,528,169,0,2612,39,40,118,4,58,2650,221,234,662,753,486,1538,1333,0,0,0,0,0,0,0,0,0,0
"1001","53057940700",347,46,204,97,58,138,151,1,0,0,11,246,2,2,1,0,0,0,4,0,14,0,51,7,0,5,3,262,16,2,58,2,7,291,56,45,88,90,78,192,155,0,0,0,0,0,0,0,0,0,0
"1002","53057940800",1151,223,626,302,144,494,513,6,2,0,0,26,32,43,11,0,2,1,23,0,0,2,16,552,23,18,394,791,15,233,55,6,51,1023,128,103,257,329,239,559,592,0,0,0,0,0,0,0,0,0,0
"1003","53057950100",1457,201,910,346,130,213,1114,10,0,6,101,939,36,134,33,0,35,17,3,0,53,0,4,18,16,46,6,1343,17,14,38,2,43,1380,77,122,347,450,337,1162,295,0,0,0,0,0,0,0,0,0,0
"1004","53057950800",1505,401,763,341,369,767,369,192,0,12,151,185,8,58,6,0,3,1,15,0,50,0,12,544,249,19,0,1319,29,49,58,6,44,1323,182,146,353,362,243,824,681,0,0,0,0,0,0,0,0,0,0
"1005","53057950900",487,74,252,161,91,201,195,54,0,0,31,4,1,1,28,0,0,2,4,0,3,2,256,4,12,1,84,418,11,31,10,2,15,450,37,44,113,162,94,252,235,0,0,0,0,0,0,0,0,0,0
"1006","53057951000",235,58,133,44,81,99,55,56,0,0,17,67,3,9,17,0,0,4,9,0,8,0,10,0,25,0,10,221,4,0,6,0,4,214,21,24,67,59,27,147,88,0,0,0,0,0,0,0,0,0,0
"1007","53057951100",737,134,403,200,163,216,358,3,1,6,16,206,5,66,1,6,1,10,2,0,16,93,62,69,59,8,107,645,6,49,15,0,22,699,38,64,175,197,167,382,355,0,0,0,0,0,0,0,0,0,0
"1008","53057951200",180,42,93,45,70,79,31,31,15,0,47,2,0,9,0,10,0,0,9,0,17,0,3,2,28,3,4,168,8,0,2,0,2,165,15,22,45,47,24,118,62,0,0,0,0,0,0,0,0,0,0
"1009","53057951300",184,25,126,33,38,70,76,41,15,0,79,0,0,8,0,1,0,0,0,0,2,0,22,0,9,6,1,163,10,4,2,0,5,164,20,27,56,43,33,131,53,0,0,0,0,0,0,0,0,0,0
"1010","53057951400",462,101,250,111,131,145,186,0,0,0,187,42,11,9,19,0,10,6,15,0,4,0,92,0,34,33,0,451,3,3,4,0,1,434,28,30,132,146,53,229,233,0,0,0,0,0,0,0,0,0,0
"1011","53057951500",3520,695,1929,896,664,1348,1508,28,0,0,79,761,0,295,31,3,28,36,54,0,5,628,1072,3,283,37,177,3324,31,32,77,7,49,3234,286,292,803,948,782,1556,1964,0,0,0,0,0,0,0,0,0,0
"1012","53057951600",1704,336,958,410,290,508,906,264,0,36,294,272,148,214,150,4,0,10,46,0,64,6,27,46,39,55,29,1569,22,21,54,7,31,1466,238,193,453,471,251,1223,481,0,0,0,0,0,0,0,0,0,0
"1013","53057951700",1430,205,787,438,378,483,569,32,0,0,75,26,64,33,0,1,2,2,18,20,5,763,200,0,23,28,138,1369,14,14,17,1,15,1280,150,105,333,415,372,518,912,0,0,0,0,0,0,0,0,0,0
"1014","53057951800",5873,1840,2893,1140,1721,2204,1948,49,0,0,326,395,145,1996,147,79,703,84,200,52,69,34,510,46,781,254,3,5323,131,48,251,14,106,5244,629,515,1200,1408,910,2821,3052,0,0,0,0,0,0,0,0,0,0
"1015","53057951900",2001,330,1171,500,175,560,1266,126,0,0,244,885,91,47,187,0,0,24,172,0,47,5,7,115,0,34,17,1798,52,17,83,9,42,1744,257,207,560,534,370,1551,450,0,0,0,0,0,0,0,0,0,0
